countrycode,year,rgdpe,rgdpo
BEL,1989,243049.6406,213714.2188
BEL,1990,252659.875,223369.0156
BEL,1991,257696.375,226749.625
BEL,1992,266196.4375,235147.7188
BEL,1993,267028.125,236832.7656
BEL,1994,277079.5313,242840.1875
BEL,1995,286070.1563,252821.4531
BEL,1996,287940.625,252773.2813
BEL,1997,306144.2188,264644.25
BEL,1998,317896.1875,266385.6563
BEL,1999,331823.1563,279236.7188
BEL,2000,352283.1563,297748.4688
BEL,2001,353684.5938,298593.6563
BEL,2002,359816.3125,307108.3125
BEL,2003,360073.375,319860.9063
BEL,2004,370066.0313,328334.8125
BEL,2005,383738.75,366030.2188
BEL,2006,399217.875,355959.8438
BEL,2007,416541.0313,365817.9063
BEL,2008,427704.0938,399278.2188
BEL,2009,425786.5,386113.875
BEL,2010,453290.7813,417618.5938
BEL,2011,466257.5,424467.9063
BEL,2012,478024.0313,433764.1563
BEL,2013,477490.9688,430484.5
BEL,2014,481135.0938,428196.9063
BEL,2015,501469.375,417381.4063
BEL,2016,516798.5938,422195.9688
BEL,2017,531719.625,438210.8438
BEN,1950,,
BEN,1951,,
BEN,1952,,
BEN,1953,,
BEN,1954,,
BEN,1955,,
BEN,1956,,
BEN,1957,,
BEN,1958,,
BEN,1959,3315.085693,3389.240234
BEN,1960,3575.994385,3693.760742
BEN,1961,3619.958008,3740.848633
BEN,1962,3477.095459,3642.070801
BEN,1963,3651.517334,3850.078369
BEN,1964,3877.779541,4068.637695
BEN,1965,4179.588379,4408.376465
BEN,1966,4295.659668,4532.541992
BEN,1967,4441.450684,4712.812012
BEN,1968,4856.696289,5085.095215
BEN,1969,5038.776367,5289.072754
BEN,1970,5499.744629,5815.321289
BEN,1971,5654.519531,5945.733887
BEN,1972,5739.50293,6215.351074
BEN,1973,6143.761719,6661.974121
BEN,1974,6265.539063,7246.086914
BEN,1975,5409.753418,6177.480957
BEN,1976,5650.635254,6634.134766
BEN,1977,5436.400879,6863.29248
BEN,1978,5652.727051,6664.524902
BEN,1979,6021.007813,6988.880859
BEN,1980,6825.461914,7508.220215
BEN,1981,7506.380859,9484.400391
BEN,1982,5824.632813,6869.103027
BEN,1983,5932.770996,6722.390137
BEN,1984,6609.073242,7133.414063
BEN,1985,7198.189453,7867.987793
BEN,1986,6471.280273,6915.554199
BEN,1987,6012.027344,6420.317383
BEN,1988,6212.669922,6653.307129
BEN,1989,5833.594238,6039.682129
BEN,1990,6012.26123,6240.150879
BEN,1991,6304.404785,6604.086914
BEN,1992,6498.658203,6860.099609
BEN,1993,6821.956543,7080.280762
BEN,1994,6333.345703,6658.806641
BEN,1995,6795.90332,7093.82959
BEN,1996,7387.153809,7486.657227
BEN,1997,7975.833496,8285.961914
BEN,1998,8386.519531,8673.143555
BEN,1999,9118.063477,9510.672852
BEN,2000,10112.82715,10662.90918
BEN,2001,10790.57227,11429.84863
BEN,2002,11903.22656,12619.13477
BEN,2003,12795.34961,13444.64648
BEN,2004,13850.0332,14373.7959
BEN,2005,14380.16016,15100.65332
BEN,2006,14712.31934,15521.4668
BEN,2007,15270.01074,16501.34961
BEN,2008,16042.70898,17027.75391
BEN,2009,16410.33789,17087.68359
BEN,2010,16436.98633,17662.54883
BEN,2011,16737.85156,17931.32813
BEN,2012,17695.57227,19245.81836
BEN,2013,18855.3125,20395.18555
BEN,2014,20331.44531,22431.23438
BEN,2015,20988.47656,22697.85742
BEN,2016,20603.78906,22203.97461
BEN,2017,21946.78711,23624.69336
BFA,1950,,
BFA,1951,,
BFA,1952,,
BFA,1953,,
BFA,1954,,
BFA,1955,,
BFA,1956,,
BFA,1957,,
BFA,1958,,
BFA,1959,3139.177002,3767.031006
BFA,1960,3482.816406,3737.702637
BFA,1961,3404.992432,3532.34375
BFA,1962,3675.505127,3781.730469
BFA,1963,3561.806641,3669.967285
BFA,1964,3749.908447,3802.578857
BFA,1965,3751.693848,3802.175293
BFA,1966,3784.713623,3826.369385
BFA,1967,4125.565918,4175.775879
BFA,1968,4272.199219,4326.407715
BFA,1969,4352.847168,4445.849609
BFA,1970,4198.197266,4336.326172
BFA,1971,4161.153809,4315.4375
BFA,1972,4901.782715,5103.485352
BFA,1973,4673.215332,4881.891602
BFA,1974,4952.300293,5364.091797
BFA,1975,4969.5,5298.285645
BFA,1976,5006.041504,5301.719238
BFA,1977,5405.30127,5802.217285
BFA,1978,5973.713867,6374.9375
BFA,1979,6392.78125,6740.228027
BFA,1980,6327.385742,6696.185547
BFA,1981,6699.162598,7097.625977
BFA,1982,6649.462402,7150.440918
BFA,1983,6234.135742,6665.848145
BFA,1984,6316.233398,6471.342285
BFA,1985,7004.772461,7190.430664
BFA,1986,7528.22998,7724.987305
BFA,1987,7475.194336,7580.658691
BFA,1988,7944.529297,8037.690918
BFA,1989,8012.4375,8135.72998
BFA,1990,8020.28418,8091.024414
BFA,1991,8649.351563,8682.005859
BFA,1992,8633.020508,8669.662109
BFA,1993,8912.720703,8956.098633
BFA,1994,8436.666992,8549.052734
BFA,1995,8873.198242,9370.71582
BFA,1996,9814.045898,10428.52637
BFA,1997,10393.20801,11441.44922
BFA,1998,11405.84473,12281.08789
BFA,1999,12174.54785,13042.82715
BFA,2000,12326.93848,13610.37988
BFA,2001,13117.18457,14053.70801
BFA,2002,13766.91504,14682.6543
BFA,2003,14854.41602,15380.5918
BFA,2004,15555.5459,16196.66211
BFA,2005,16679.29492,17645.38086
BFA,2006,17309.57422,18474.00781
BFA,2007,17602.16992,18504.71289
BFA,2008,18344.4707,19080.71484
BFA,2009,18902.80664,19134.4043
BFA,2010,20654.70117,20711.50195
BFA,2011,22324.93945,21642.06445
BFA,2012,23988.36328,24128.25195
BFA,2013,24843.25781,25271.5332
BFA,2014,26465.25391,26150.83984
BFA,2015,27680.78906,27538.05078
BFA,2016,29509.19922,29079.89844
BFA,2017,31591.43555,31255.58984
BGD,1950,,
BGD,1951,,
BGD,1952,,
BGD,1953,,
BGD,1954,,
BGD,1955,,
BGD,1956,,
BGD,1957,,
BGD,1958,,
BGD,1959,71690.46875,70041.47656
BGD,1960,77442.04688,75382.97656
BGD,1961,77445.89063,74867.20313
BGD,1962,82212.57813,79339.39063
BGD,1963,87551.29688,84604.77344
BGD,1964,87291.42188,84090.35156
BGD,1965,86000.625,82672.96094
BGD,1966,87415.36719,83464.1875
BGD,1967,85190.63281,80565.21094
BGD,1968,87612.11719,83199.78125
BGD,1969,91380.64844,86788.75
BGD,1970,98685.57031,93162.57031
BGD,1971,96531.59375,92134.76563
BGD,1972,91344.95313,87994.48438
BGD,1973,76506.30469,75054.07813
BGD,1974,76850.89063,76819.07031
BGD,1975,73743.17188,74101.76563
BGD,1976,83425.42188,83808.98438
BGD,1977,87511.64063,89896.375
BGD,1978,90000.08594,92659.6875
BGD,1979,95796.09375,98419.46875
BGD,1980,95447.11719,98328.91406
BGD,1981,97566.07031,100331.7266
BGD,1982,97054.95313,100119.5469
BGD,1983,99701.69531,102076.9063
BGD,1984,109162.0234,112112.3281
BGD,1985,113576.0234,117072.6875
BGD,1986,117057.2969,120220.4531
BGD,1987,118454.8516,120636.9297
BGD,1988,122640.4688,125885.8516
BGD,1989,136608.9063,140131.3594
BGD,1990,141980.1719,146363.3281
BGD,1991,148892.4844,151976.125
BGD,1992,152909.3125,156415.6875
BGD,1993,157942.1563,160472.9844
BGD,1994,165696.5625,168110.7656
BGD,1995,172135.7656,176134.3438
BGD,1996,176313.2813,181356.2969
BGD,1997,176584.9688,181170.0781
BGD,1998,177728.2656,179823.4063
BGD,1999,176381.7969,174459.0781
BGD,2000,178219.625,180367.375
BGD,2001,182661.9844,185678.3281
BGD,2002,190365.1563,195513.25
BGD,2003,196276.3906,201269.6406
BGD,2004,202472.4375,206447.3438
BGD,2005,209615.2656,215315.0313
BGD,2006,230918.8594,235274.5781
BGD,2007,257919.4688,263057.7188
BGD,2008,281617.375,295539.25
BGD,2009,312055.5625,321357.2188
BGD,2010,351077.0625,366847.0313
BGD,2011,395656.7188,425285.1875
BGD,2012,416952.1563,420839.6875
BGD,2013,441797.125,444517.7813
BGD,2014,466214.8125,470342.7813
BGD,2015,494784.8125,501988.4688
BGD,2016,528767.5625,524539.0625
BGD,2017,568950.8125,565813.9375
BGR,1950,,
BGR,1951,,
BGR,1952,,
BGR,1953,,
BGR,1954,,
BGR,1955,,
BGR,1956,,
BGR,1957,,
BGR,1958,,
BGR,1959,,
BGR,1960,,
BGR,1961,,
BGR,1962,,
BGR,1963,,
BGR,1964,,
BGR,1965,,
BGR,1966,,
BGR,1967,,
BGR,1968,,
BGR,1969,,
BGR,1970,31773.07227,31171.06641
BGR,1971,33959.99219,33305.73828
BGR,1972,36550.42578,35898.07422
BGR,1973,39575.91406,38911.76953
BGR,1974,42515.37109,42135.20703
BGR,1975,46230.11328,46323.0625
BGR,1976,49481.3125,49221.59766
BGR,1977,52196.75391,51755.41797
BGR,1978,55133.34375,54717.98828
BGR,1979,60091.42578,59446.76563
BGR,1980,60770.71094,59977.42969
BGR,1981,64633.26953,64080.24609
BGR,1982,68214.33594,67276.36719
BGR,1983,72632.58594,71899.34375
BGR,1984,74549.03906,73262.52344
BGR,1985,78092.13281,77476.39063
BGR,1986,78200.97656,77693.1875
BGR,1987,85668.73438,85225.78906
BGR,1988,87957.90625,86883.49219
BGR,1989,85235.14844,84319.85938
BGR,1990,89570.33594,88467.10156
BGR,1991,92269.08594,91674.07031
BGR,1992,77250.78906,93267.4375
BGR,1993,70961.63281,70261.70313
BGR,1994,70596.53906,69557.14844
BGR,1995,68082.46094,66225.08594
BGR,1996,59801.70313,59374.14844
BGR,1997,52476.33594,51205.29297
BGR,1998,55054.39844,54308.125
BGR,1999,63088.04297,64568.94922
BGR,2000,67409.78906,70452.13281
BGR,2001,68165.75,72049.94531
BGR,2002,72042.6875,74623.42188
BGR,2003,74400.42188,76781.40625
BGR,2004,78225.78125,80206.95313
BGR,2005,83308.10156,89003.39844
BGR,2006,89062.28125,94259.23438
BGR,2007,99087.39063,102365.1172
BGR,2008,106868.5938,109580.2969
BGR,2009,107850.8906,105606.2031
BGR,2010,113652.8594,110378.6328
BGR,2011,117142.8906,111827.2031
BGR,2012,117909.75,114815.7969
BGR,2013,117810.5078,111989.9219
BGR,2014,121304.1094,116168.7188
BGR,2015,127732.7969,120051.2578
BGR,2016,135995.0781,126182.8516
BGR,2017,141882.2188,132056.0156
BHR,1950,,
BHR,1951,,
BHR,1952,,
BHR,1953,,
BHR,1954,,
BHR,1955,,
BHR,1956,,
BHR,1957,,
BHR,1958,,
BHR,1959,,
BHR,1960,,
BHR,1961,,
BHR,1962,,
BHR,1963,,
BHR,1964,,
BHR,1965,,
BHR,1966,,
BHR,1967,,
BHR,1968,,
BHR,1969,,
BHR,1970,3160.084717,4239.976563
BHR,1971,3209.192383,4228.199219
BHR,1972,3530.967529,4488.209961
BHR,1973,4105.248535,5031.279785
BHR,1974,4399.913086,6319.996582
BHR,1975,3817.135742,5752.644531
BHR,1976,5614.266113,7381.763672
BHR,1977,5755.183105,8177.185059
BHR,1978,5786.815918,8475.391602
BHR,1979,6884.741699,7009.114746
BHR,1980,8039.678711,8609.05957
BHR,1981,7605.165039,7838.984863
BHR,1982,6750.992188,6467.409668
BHR,1983,7090.272461,6733.091309
BHR,1984,8070.310547,7326.084473
BHR,1985,6114.597656,3950.461914
BHR,1986,5719.144531,4712.164551
BHR,1987,5654.129883,4907.790527
BHR,1988,6497.07959,6069.390137
BHR,1989,6774.708496,6134.684082
BHR,1990,7514.908203,7078.594727
BHR,1991,7790.116211,7091.339844
BHR,1992,8291.816406,7360.978516
BHR,1993,8851.676758,8301.508789
BHR,1994,8880.236328,8533.355469
BHR,1995,9335.009766,8807.741211
BHR,1996,9306.03125,8462.500977
BHR,1997,10185.94336,10319.46094
BHR,1998,9980.398438,9695.016602
BHR,1999,11896.00488,11905.86133
BHR,2000,15939.60156,16713.57031
BHR,2001,17276.8418,16568.76172
BHR,2002,17504.18164,15797.71973
BHR,2003,21360.39648,19656.97656
BHR,2004,24950.19922,22197.41211
BHR,2005,32872.60547,30457.93945
BHR,2006,37128.6875,34463.46875
BHR,2007,42487.85938,38595.04688
BHR,2008,48689.03516,51462.28516
BHR,2009,43710.76172,41743.37109
BHR,2010,49721.05469,45968.74219
BHR,2011,54355.78516,47940.79688
BHR,2012,52956.58984,51757.17578
BHR,2013,58247.80469,55972.22656
BHR,2014,58821.46094,55681.77344
BHR,2015,54559.68359,52663.54688
BHR,2016,54868.17188,53713.30859
BHR,2017,56762.67578,56145.62109
BHS,1950,,
BHS,1951,,
BHS,1952,,
BHS,1953,,
BHS,1954,,
BHS,1955,,
BHS,1956,,
BHS,1957,,
BHS,1958,,
BHS,1959,,
BHS,1960,,
BHS,1961,,
BHS,1962,,
BHS,1963,,
BHS,1964,,
BHS,1965,,
BHS,1966,,
BHS,1967,,
BHS,1968,,
BHS,1969,,
BHS,1970,2799.859619,3908.925293
BHS,1971,2818.787109,3971.589844
BHS,1972,2775.889893,3833.896973
BHS,1973,2944.529297,4121.513184
BHS,1974,2369.978271,3434.302979
BHS,1975,2258.341797,2934.231934
BHS,1976,2440.187988,3059.736084
BHS,1977,2890.434326,3371.6604
BHS,1978,3385.611084,3875.217041
BHS,1979,4806.291504,4650.446289
BHS,1980,4802.264648,4932.156738
BHS,1981,4395.11377,4319.269043
BHS,1982,4209.404297,4646.191406
BHS,1983,4162.974609,4865.210449
BHS,1984,4874.696777,5512.444824
BHS,1985,5471.37207,5683.643555
BHS,1986,5693.44043,5734.668945
BHS,1987,5822.499512,6025.338867
BHS,1988,6004.719727,6104.135254
BHS,1989,6472.463867,6568.702637
BHS,1990,6524.490723,6097.989258
BHS,1991,6139.351074,5923.82959
BHS,1992,6045.276855,6058.584961
BHS,1993,6059.910645,6103.466309
BHS,1994,6361.033203,5970.624512
BHS,1995,6619.814941,5988.311523
BHS,1996,7675.158691,7393.277832
BHS,1997,8137.92041,7262.036133
BHS,1998,9065.229492,7940.792969
BHS,1999,9940.161133,8935.789063
BHS,2000,10361.87891,9371.988281
BHS,2001,10253.87402,9185.295898
BHS,2002,11259,10582.25879
BHS,2003,11004.96484,10208.60156
BHS,2004,10828.30762,9908.508789
BHS,2005,11588.44727,10949.28418
BHS,2006,11729.38574,10346.57227
BHS,2007,12296.51172,11260.1709
BHS,2008,11899.16992,10634.82813
BHS,2009,11137.87988,10688.78125
BHS,2010,11334.75293,10646.19727
BHS,2011,11224.10156,10718.78027
BHS,2012,11600.50391,11054.0918
BHS,2013,11361.35156,9926.188477
BHS,2014,11448.49707,10410.69336
BHS,2015,11309.39258,9161.5
BHS,2016,11311.27246,9028.908203
BHS,2017,11248.00586,8708.344727
BIH,1950,,
BIH,1951,,
BIH,1952,,
BIH,1953,,
BIH,1954,,
BIH,1955,,
BIH,1956,,
BIH,1957,,
BIH,1958,,
BIH,1959,,
BIH,1960,,
BIH,1961,,
BIH,1962,,
BIH,1963,,
BIH,1964,,
BIH,1965,,
BIH,1966,,
BIH,1967,,
BIH,1968,,
BIH,1969,,
BIH,1970,,
BIH,1971,,
BIH,1972,,
BIH,1973,,
BIH,1974,,
BIH,1975,,
BIH,1976,,
BIH,1977,,
BIH,1978,,
BIH,1979,,
BIH,1980,,
BIH,1981,,
BIH,1982,,
BIH,1983,,
BIH,1984,,
BIH,1985,,
BIH,1986,,
BIH,1987,,
BIH,1988,,
BIH,1989,,
BIH,1990,6072.268555,3656.889893
BIH,1991,5493.142578,3309.340332
BIH,1992,5171.456055,3167.405029
BIH,1993,5031.637695,4025.668457
BIH,1994,5557.86084,5477.870605
BIH,1995,6963.185059,8277.764648
BIH,1996,12483.48242,16019.67188
BIH,1997,16731.08008,19857.67969
BIH,1998,17133.30859,20412.13672
BIH,1999,19155.84375,22447.74023
BIH,2000,19574.48242,21825.58398
BIH,2001,20271.86328,22393.33398
BIH,2002,21408.47852,22746.53516
BIH,2003,22168.7832,22349.69531
BIH,2004,23869.39844,22983.79688
BIH,2005,25442.07617,26518.63086
BIH,2006,28738.6875,28495.92578
BIH,2007,31220.89063,30583.04688
BIH,2008,33335.87109,32936.49609
BIH,2009,33556.46875,32797.83984
BIH,2010,34305.85156,33682.49609
BIH,2011,35240.26953,34979.66016
BIH,2012,35415.02734,35489.38672
BIH,2013,36523.47656,36170.39844
BIH,2014,36577.82031,36368.51953
BIH,2015,38601.68359,37777.73047
BIH,2016,40398.09766,38970.90625
BIH,2017,42502.48047,40586.19922
BLR,1950,,
BLR,1951,,
BLR,1952,,
BLR,1953,,
BLR,1954,,
BLR,1955,,
BLR,1956,,
BLR,1957,,
BLR,1958,,
BLR,1959,,
BLR,1960,,
BLR,1961,,
BLR,1962,,
BLR,1963,,
BLR,1964,,
BLR,1965,,
BLR,1966,,
BLR,1967,,
BLR,1968,,
BLR,1969,,
BLR,1970,,
BLR,1971,,
BLR,1972,,
BLR,1973,,
BLR,1974,,
BLR,1975,,
BLR,1976,,
BLR,1977,,
BLR,1978,,
BLR,1979,,
BLR,1980,,
BLR,1981,,
BLR,1982,,
BLR,1983,,
BLR,1984,,
BLR,1985,,
BLR,1986,,
BLR,1987,,
BLR,1988,,
BLR,1989,,
BLR,1990,138655.8125,130607.9688
BLR,1991,137080.5313,127065.9766
BLR,1992,115491.7188,113258.5
BLR,1993,91111.58594,119816.1484
BLR,1994,80672.39844,78794.875
BLR,1995,77292.5,75887.74219
BLR,1996,79697.92188,79545.61719
BLR,1997,79577.11719,83982.14063
BLR,1998,80550.02344,82069.60156
BLR,1999,79927.79688,80795.67188
BLR,2000,81507.64844,87499.75
BLR,2001,84544.58594,85238.41406
BLR,2002,86272.9375,86666.40625
BLR,2003,88747.14844,90743.50781
BLR,2004,94686.5625,97555.27344
BLR,2005,103603.8594,103245.8672
BLR,2006,115319.0469,115524.1328
BLR,2007,125924.5469,126725.5625
BLR,2008,143260.7188,146537.1094
BLR,2009,138526.8281,141466.8281
BLR,2010,149334.0625,155898.6094
BLR,2011,175824.7031,175471.875
BLR,2012,174280.7969,166901.7031
BLR,2013,165418.8594,164703.6719
BLR,2014,163108.4219,158248.2813
BLR,2015,161395.7031,158238.3438
BLR,2016,154881.1875,154071.2344
BLR,2017,162177.8906,159481.7031
BLZ,1950,,
BLZ,1951,,
BLZ,1952,,
BLZ,1953,,
BLZ,1954,,
BLZ,1955,,
BLZ,1956,,
BLZ,1957,,
BLZ,1958,,
BLZ,1959,,
BLZ,1960,,
BLZ,1961,,
BLZ,1962,,
BLZ,1963,,
BLZ,1964,,
BLZ,1965,,
BLZ,1966,,
BLZ,1967,,
BLZ,1968,,
BLZ,1969,,
BLZ,1970,475.256134,381.2685242
BLZ,1971,515.5119019,409.8980103
BLZ,1972,475.9201355,369.7106323
BLZ,1973,512.0812988,417.6375427
BLZ,1974,616.5925293,478.4019165
BLZ,1975,592.7841797,472.5620117
BLZ,1976,507.9238892,439.1650391
BLZ,1977,558.6157227,474.2405396
BLZ,1978,572.8127441,493.8450928
BLZ,1979,617.5974731,530.1960449
BLZ,1980,715.3672485,602.4486084
BLZ,1981,581.0241699,565.1704712
BLZ,1982,599.2782593,583.631897
BLZ,1983,602.743042,580.453125
BLZ,1984,615.8973389,594.8050537
BLZ,1985,700.388855,615.1000366
BLZ,1986,778.2559204,711.2775269
BLZ,1987,868.0391846,793.4659424
BLZ,1988,924.0585327,858.0493164
BLZ,1989,1009.427917,948.4196777
BLZ,1990,1151.287476,1064.201172
BLZ,1991,1083.949707,1030.449219
BLZ,1992,1155.418945,1037.535889
BLZ,1993,1280.557861,1158.650024
BLZ,1994,1407.669922,1237.207886
BLZ,1995,1542.566895,1330.090454
BLZ,1996,1424.624268,1231.095093
BLZ,1997,1422.535034,1206.561768
BLZ,1998,1474.578979,1210.552979
BLZ,1999,1530.759766,1262.291138
BLZ,2000,1678.03894,1454.388672
BLZ,2001,1791.834351,1462.372681
BLZ,2002,1906.234741,1651.205322
BLZ,2003,2013.263672,1822.14917
BLZ,2004,2082.829834,1910.404175
BLZ,2005,2126.54834,2021.729736
BLZ,2006,2235.171143,2144.962891
BLZ,2007,2316.502686,2239.502686
BLZ,2008,2299.22876,2163.712158
BLZ,2009,2305.569824,2054.496826
BLZ,2010,2453.448975,2298.195557
BLZ,2011,2545.388184,2426.977783
BLZ,2012,2661.646484,2514.597656
BLZ,2013,2695.461182,2440.124756
BLZ,2014,2783.295898,2568.275635
BLZ,2015,2931.641357,2487.519531
BLZ,2016,3019.917969,2533.645996
BLZ,2017,3207.869141,2539.214844
BMU,1950,,
BMU,1951,,
BMU,1952,,
BMU,1953,,
BMU,1954,,
BMU,1955,,
BMU,1956,,
BMU,1957,,
BMU,1958,,
BMU,1959,,
BMU,1960,,
BMU,1961,,
BMU,1962,,
BMU,1963,,
BMU,1964,,
BMU,1965,,
BMU,1966,,
BMU,1967,,
BMU,1968,,
BMU,1969,,
BMU,1970,1058.616699,18651.89063
BMU,1971,1095.25354,36270.61328
BMU,1972,1114.73291,28692.0918
BMU,1973,1130.576538,28061.5625
BMU,1974,1140.937988,24888.68945
BMU,1975,1183.251465,26911.14648
BMU,1976,1291.159058,33578.30469
BMU,1977,1321.328125,31652.32031
BMU,1978,1336.887695,31344.05859
BMU,1979,1404.536865,31528.19336
BMU,1980,1465.829712,26039.80664
BMU,1981,1446.868286,25935.21289
BMU,1982,1498.360474,24749.6875
BMU,1983,1556.506714,25774.24414
BMU,1984,1543.835205,27638.28516
BMU,1985,1633.739502,20962.34766
BMU,1986,1747.855469,29973.2793
BMU,1987,1819.211182,47334.50781
BMU,1988,1829.220215,32244.33008
BMU,1989,1844.207642,16758.9375
BMU,1990,1806.140869,29208.12891
BMU,1991,1790.466187,31007.66406
BMU,1992,1764.820679,25346.61133
BMU,1993,1833.628906,27097.44922
BMU,1994,1869.497437,10093.85352
BMU,1995,1961.298584,23998.67969
BMU,1996,2049.193848,19765.41992
BMU,1997,2171.48877,32282.34961
BMU,1998,2273.08252,1452.196533
BMU,1999,2393.627686,2824.078369
BMU,2000,2518.25708,14930.26953
BMU,2001,2774.620605,12710.13965
BMU,2002,2829.512939,27747.53711
BMU,2003,3008.41333,6895.961914
BMU,2004,3156.859375,2565.759521
BMU,2005,3306.329102,2565.759521
BMU,2006,3554.629395,2699.621338
BMU,2007,3927.425537,2617.107178
BMU,2008,4088.705566,3236.27417
BMU,2009,3955.842285,3119.192627
BMU,2010,3983.816895,3290.35376
BMU,2011,3891.598389,3399.376221
BMU,2012,3749.343994,2676.847168
BMU,2013,3746.571777,2419.20459
BMU,2014,3724.62085,2478.975098
BMU,2015,3817.872803,2310.472656
BMU,2016,3916.667969,2214.356689
BMU,2017,4022.762207,2235.201172
BOL,1950,4774.785645,6313.148438
BOL,1951,5432.945801,6840.244141
BOL,1952,5379.831543,6803.674805
BOL,1953,4629.466309,5622.21582
BOL,1954,4776.583008,5860.535645
BOL,1955,5217.691406,6400.083984
BOL,1956,4831.696777,6050.214355
BOL,1957,4698.22168,5966.58252
BOL,1958,4755.163574,5747.515625
BOL,1959,4801.422852,6128.03418
BOL,1960,5096.304688,6305.151855
BOL,1961,5374.756836,6503.79834
BOL,1962,5548.266113,6767.386719
BOL,1963,5906.27002,7205.465332
BOL,1964,6393.338379,7655.049805
BOL,1965,7077.64209,8133.126953
BOL,1966,7484.47168,8789.625
BOL,1967,7879.335449,9505.280273
BOL,1968,7075.622559,8416.737305
BOL,1969,7372.469238,8719.131836
BOL,1970,7711.348145,8526.416016
BOL,1971,8156.090332,9058.96582
BOL,1972,8320.239258,9236.484375
BOL,1973,8816.578125,9983.494141
BOL,1974,10229.51855,10676.25977
BOL,1975,9965.418945,11310.4834
BOL,1976,10597.96094,11770.78711
BOL,1977,11185.11816,12377.92969
BOL,1978,10917.86426,12335.28027
BOL,1979,11534.67676,12569.71484
BOL,1980,11848.12305,12483.91504
BOL,1981,12368.06641,12862.19727
BOL,1982,12529.68262,12603.99219
BOL,1983,12369.63281,12509.9707
BOL,1984,13251.65527,13053.43066
BOL,1985,14045.59961,13773.95215
BOL,1986,13684.69434,13847.36816
BOL,1987,14125.58203,14422.51758
BOL,1988,13182.99805,12936.63281
BOL,1989,14114.68066,13564.44336
BOL,1990,15083.73145,14446.62988
BOL,1991,15847.90137,15432.26465
BOL,1992,16532.33789,16195.15234
BOL,1993,17653.45703,17305.96094
BOL,1994,19403.5332,18773.47461
BOL,1995,21492.51953,20978.41797
BOL,1996,23618.36719,23461.17969
BOL,1997,24112.67383,23796.29492
BOL,1998,24734.26367,24324.25781
BOL,1999,25151.93359,24374.80859
BOL,2000,25781.3125,24770.16992
BOL,2001,26658.5,25850.54102
BOL,2002,27759.9707,27134.75391
BOL,2003,29667.04102,28491.68359
BOL,2004,32255.79688,30291.05273
BOL,2005,34161.23047,32450.13867
BOL,2006,38024.19531,34280.61719
BOL,2007,40115.16797,36435.37891
BOL,2008,44200.96484,41182.44531
BOL,2009,45122.80469,42899.87891
BOL,2010,50630.44922,47673.11328
BOL,2011,56204.39063,53682.59766
BOL,2012,60002.16797,57460.83594
BOL,2013,63075.37109,61467.9375
BOL,2014,63521.54297,61645.625
BOL,2015,61950.01563,59346.69141
BOL,2016,63838.6875,61550.64844
BOL,2017,68428.94531,64520.02344
BRA,1950,84601.9375,80391.26563
BRA,1951,88422,82804.85156
BRA,1952,96716.04688,91623.70313
BRA,1953,99095.38281,94375.15625
BRA,1954,108062.5234,102504.9766
BRA,1955,115911.1016,110277.7109
BRA,1956,119873.9531,114248.4531
BRA,1957,130645.4688,124510.2188
BRA,1958,137943.3125,131614.7969
BRA,1959,144702.375,137856.2656
BRA,1960,159060.6094,151010.6563
BRA,1961,179391.4219,171993.4531
BRA,1962,190975.4375,185061.125
BRA,1963,203462.4375,197687.9375
BRA,1964,214417.0313,206706.1406
BRA,1965,229743.4375,220021.2188
BRA,1966,239445.8906,230854.3125
BRA,1967,258843.4844,250475.2656
BRA,1968,285278.875,276848.1563
BRA,1969,292124.2188,282370.375
BRA,1970,333830.2813,321682.5938
BRA,1971,372302.9375,361154.6875
BRA,1972,417980.6563,404988.75
BRA,1973,478607.75,460144.625
BRA,1974,506747.9063,500564.4688
BRA,1975,531717.3125,522146.625
